"년도","월","자치구명","발생건수","사망자수","부상자수"
2010,11,"영등포구",190,0,287
2010,12,"영등포구",179,4,239
2010,1,"동작구",89,1,147
2010,2,"동작구",91,1,129
2010,3,"동작구",94,1,140
2010,4,"동작구",92,1,127
2010,5,"동작구",80,0,100
2010,6,"동작구",97,0,132
2010,7,"동작구",93,2,127
2010,8,"동작구",87,1,117
2010,9,"동작구",105,1,149
2010,10,"동작구",117,2,173
2010,11,"동작구",105,0,140
2010,12,"동작구",81,3,113
2010,1,"관악구",140,1,198
2010,2,"관악구",156,2,218
2010,3,"관악구",140,1,183
2010,4,"관악구",144,2,212
2010,5,"관악구",175,2,241
2010,6,"관악구",169,1,238
2010,7,"관악구",163,3,238
2010,8,"관악구",147,0,216
2010,9,"관악구",153,1,217
2010,10,"관악구",163,0,235
2010,11,"관악구",153,1,221
2010,12,"관악구",148,2,215
2010,1,"서초구",186,1,302
2010,2,"서초구",157,1,273
2010,3,"서초구",169,0,257
2010,4,"서초구",191,2,313
2010,5,"서초구",198,2,309
2010,6,"서초구",164,2,235
2010,7,"서초구",156,2,235
2010,8,"서초구",179,1,288
2010,9,"서초구",205,2,338
2010,10,"서초구",192,3,316
2010,11,"서초구",184,1,257
2010,12,"서초구",171,3,249
2010,1,"강남구",298,3,455
2010,2,"강남구",260,2,386
2010,3,"강남구",320,1,480
2010,4,"강남구",325,3,464
2010,5,"강남구",298,3,405
2010,6,"강남구",300,7,439
2010,7,"강남구",330,4,484
2010,8,"강남구",280,0,389
2010,9,"강남구",270,1,406
2010,10,"강남구",288,1,430
2010,11,"강남구",300,3,424
2010,12,"강남구",282,3,414
2010,1,"송파구",193,0,304
2010,2,"송파구",182,1,253
2010,3,"송파구",203,0,294
2010,4,"송파구",210,0,302
2010,5,"송파구",227,5,307
2010,6,"송파구",205,1,292
2010,7,"송파구",199,2,276
2010,8,"송파구",236,0,351
2010,9,"송파구",204,1,309
2010,10,"송파구",242,1,368
2010,11,"송파구",231,1,322
2010,12,"송파구",241,4,364
2010,1,"강동구",114,1,174
2010,2,"강동구",97,0,148
2010,3,"강동구",113,0,155
2010,4,"강동구",111,2,161
2010,5,"강동구",149,1,204
2010,6,"강동구",110,0,153
2010,7,"강동구",126,3,170
2010,8,"강동구",121,1,159
2010,9,"강동구",114,1,142
2010,10,"강동구",138,3,181
2010,11,"강동구",113,2,152
2010,12,"강동구",104,0,146
2011,1,"종로구",115,2,165
2011,2,"종로구",99,0,134
2011,3,"종로구",116,0,162
2011,4,"종로구",110,1,153
2011,5,"종로구",122,0,157
2011,6,"종로구",116,3,163
2011,7,"종로구",103,1,154
2011,8,"종로구",122,1,171
2011,9,"종로구",121,2,166
2011,10,"종로구",135,2,193
2011,11,"종로구",140,1,204
2011,12,"종로구",122,1,172
2011,1,"중구",108,0,159
2011,2,"중구",86,0,112
2011,3,"중구",141,0,183
2011,4,"중구",128,3,175
2011,5,"중구",121,1,165
2011,6,"중구",115,1,156
2011,7,"중구",119,1,154
2011,8,"중구",117,1,154
2011,9,"중구",140,1,181
2011,10,"중구",147,2,203
2011,11,"중구",132,3,172
2011,12,"중구",143,0,211
2011,1,"용산구",98,0,141
2011,2,"용산구",92,1,134
2011,3,"용산구",88,2,132
2011,4,"용산구",103,1,149
2011,5,"용산구",104,1,151
2011,6,"용산구",98,0,143
2011,7,"용산구",102,0,151
2011,8,"용산구",104,1,146
2011,9,"용산구",75,1,107
2011,10,"용산구",109,1,157
2011,11,"용산구",107,1,156
2011,12,"용산구",90,0,137
2011,1,"성동구",90,2,130
2011,2,"성동구",80,2,119
2011,3,"성동구",80,1,121
2011,4,"성동구",109,1,139
2011,5,"성동구",98,0,135
2011,6,"성동구",99,2,131
2011,7,"성동구",106,1,144
2011,8,"성동구",77,1,96
2011,9,"성동구",109,3,160
2011,10,"성동구",102,4,132
2011,11,"성동구",104,1,157
2011,12,"성동구",100,3,139
2011,1,"광진구",90,3,140
2011,2,"광진구",94,1,128
2011,3,"광진구",113,1,159
2011,4,"광진구",122,1,164
2011,5,"광진구",115,5,151
2011,6,"광진구",103,2,150
2011,7,"광진구",114,2,184
2011,8,"광진구",130,1,188
2011,9,"광진구",136,2,183
2011,10,"광진구",129,1,186
2011,11,"광진구",146,1,202
2011,12,"광진구",138,3,198
2011,1,"동대문구",129,0,180
2011,2,"동대문구",119,2,178
2011,3,"동대문구",120,1,161
2011,4,"동대문구",142,3,191
2011,5,"동대문구",158,1,257
2011,6,"동대문구",152,0,186
2011,7,"동대문구",172,1,214
2011,8,"동대문구",145,3,204
2011,9,"동대문구",157,0,213
2011,10,"동대문구",155,0,208
2011,11,"동대문구",163,2,221
2011,12,"동대문구",165,0,218
2011,1,"중랑구",134,0,165
2011,2,"중랑구",113,1,146
2011,3,"중랑구",137,0,195
2011,4,"중랑구",149,1,191
2011,5,"중랑구",167,2,223
2011,6,"중랑구",134,1,181
2011,7,"중랑구",159,4,213
2011,8,"중랑구",148,2,192
2011,9,"중랑구",174,0,239
2011,10,"중랑구",161,0,237
2011,11,"중랑구",167,0,224
2011,12,"중랑구",139,1,180
2011,1,"성북구",115,0,153
2011,2,"성북구",89,1,121
2011,3,"성북구",113,1,161
2011,4,"성북구",124,1,172
2011,5,"성북구",158,4,197
2011,6,"성북구",157,2,219
2011,7,"성북구",135,2,191
2011,8,"성북구",132,1,188
2011,9,"성북구",129,4,169
2011,10,"성북구",152,0,194
2011,11,"성북구",152,3,201
2011,12,"성북구",113,3,137
2011,1,"강북구",84,0,123
2011,2,"강북구",69,0,117
2011,3,"강북구",96,0,144
2011,4,"강북구",96,1,145
2011,5,"강북구",106,1,136
2011,6,"강북구",110,0,162
2011,7,"강북구",97,0,139
2011,8,"강북구",108,1,143
2011,9,"강북구",110,1,155
2011,10,"강북구",109,1,141
2011,11,"강북구",108,2,143
2011,12,"강북구",81,0,100
2011,1,"도봉구",74,0,119
2011,2,"도봉구",50,1,63
2011,3,"도봉구",71,2,105
2011,4,"도봉구",76,0,102
2011,5,"도봉구",74,3,92
2011,6,"도봉구",78,2,97
2011,7,"도봉구",95,0,149
2011,8,"도봉구",81,3,105
2011,9,"도봉구",81,1,102
2011,10,"도봉구",87,0,107
2011,11,"도봉구",86,1,113
2011,12,"도봉구",80,2,125
2011,1,"노원구",133,2,189
2011,2,"노원구",90,1,139
2011,3,"노원구",110,0,180
2011,4,"노원구",150,1,212
2011,5,"노원구",148,1,193
2011,6,"노원구",127,1,207
2011,7,"노원구",139,0,197
2011,8,"노원구",120,3,192
2011,9,"노원구",112,0,168
2011,10,"노원구",139,2,203
2011,11,"노원구",131,1,186
2011,12,"노원구",130,2,165
2011,1,"은평구",117,2,163
2011,2,"은평구",108,2,163
2011,3,"은평구",117,0,156
2011,4,"은평구",118,2,166
2011,5,"은평구",136,2,180
2011,6,"은평구",127,1,184
2011,7,"은평구",102,2,129
2011,8,"은평구",123,3,169
2011,9,"은평구",132,0,194
2011,10,"은평구",140,2,190
2011,11,"은평구",158,3,191
2011,12,"은평구",131,1,173
2011,1,"서대문구",103,3,174
2011,2,"서대문구",67,2,86
2011,3,"서대문구",85,0,119
2011,4,"서대문구",79,2,118
2011,5,"서대문구",90,0,127
2011,6,"서대문구",79,0,110
2011,7,"서대문구",99,1,139
2011,8,"서대문구",77,0,106
2011,9,"서대문구",88,1,114
2011,10,"서대문구",98,0,137
2011,11,"서대문구",86,3,119
2011,12,"서대문구",110,2,147
2011,1,"마포구",135,4,235
2011,2,"마포구",112,1,164
2011,3,"마포구",131,2,222
2011,4,"마포구",158,1,255
2011,5,"마포구",145,4,205
2011,6,"마포구",136,1,194
2011,7,"마포구",158,3,302
2011,8,"마포구",122,2,179
2011,9,"마포구",140,2,219
2011,10,"마포구",137,0,203
2011,11,"마포구",128,2,189
2011,12,"마포구",121,1,163
2011,1,"양천구",122,2,190
2011,2,"양천구",83,2,125
2011,3,"양천구",117,0,160
2011,4,"양천구",143,3,187
2011,5,"양천구",129,0,189
2011,6,"양천구",122,1,167
2011,7,"양천구",127,1,173
2011,8,"양천구",114,1,155
2011,9,"양천구",111,1,154
2011,10,"양천구",134,2,179
2011,11,"양천구",136,0,173
2011,12,"양천구",106,1,154
2011,1,"강서구",133,1,177
2011,2,"강서구",130,0,181
2011,3,"강서구",144,1,205
2011,4,"강서구",165,3,244
2011,5,"강서구",173,1,232
2011,6,"강서구",156,0,233
2011,7,"강서구",162,1,239
2011,8,"강서구",168,1,242
2011,9,"강서구",178,3,285
2011,10,"강서구",166,1,250
2011,11,"강서구",161,2,238
2011,12,"강서구",149,2,214
2011,1,"구로구",124,2,188
2011,2,"구로구",112,2,166
2011,3,"구로구",122,0,164
2011,4,"구로구",126,0,199
2011,5,"구로구",125,2,174
2011,6,"구로구",133,2,176
2011,7,"구로구",115,1,160
2011,8,"구로구",130,2,180
2011,9,"구로구",116,2,173
2011,10,"구로구",142,0,194
2011,11,"구로구",154,1,224
2011,12,"구로구",143,1,228
2011,1,"금천구",83,2,103
2011,2,"금천구",79,1,129
2011,3,"금천구",95,0,176
2011,4,"금천구",95,2,143
2011,5,"금천구",105,1,144
2011,6,"금천구",86,1,124
2011,7,"금천구",101,0,155
2011,8,"금천구",78,1,111
2011,9,"금천구",101,0,131
2011,10,"금천구",97,0,133
2011,11,"금천구",107,0,148
2011,12,"금천구",98,2,152
2011,1,"영등포구",181,1,268
2011,2,"영등포구",141,4,224
2011,3,"영등포구",176,2,238
2011,4,"영등포구",217,3,318
2011,5,"영등포구",233,1,324
2011,6,"영등포구",192,2,281
2011,7,"영등포구",200,2,269
2011,8,"영등포구",180,4,272
2011,9,"영등포구",182,2,263
2011,10,"영등포구",212,1,301
2011,11,"영등포구",194,2,291
2011,12,"영등포구",202,4,277
2011,1,"동작구",88,1,132
2011,2,"동작구",82,0,127
2011,3,"동작구",106,0,149
2011,4,"동작구",113,1,152
2011,5,"동작구",121,0,169
2011,6,"동작구",93,2,127
2011,7,"동작구",100,0,134
2011,8,"동작구",97,2,139
2011,9,"동작구",96,2,140
2011,10,"동작구",107,1,140
2011,11,"동작구",100,1,137
2011,12,"동작구",89,3,130
2011,1,"관악구",119,1,182
2011,2,"관악구",114,1,158
2011,3,"관악구",142,1,192
2011,4,"관악구",142,5,207
2011,5,"관악구",165,0,226
2011,6,"관악구",170,2,222
2011,7,"관악구",151,1,197
2011,8,"관악구",152,4,221
2011,9,"관악구",154,1,206
2011,10,"관악구",152,0,212
2011,11,"관악구",138,0,182
2011,12,"관악구",138,1,191
2011,1,"서초구",153,1,216
2011,2,"서초구",126,2,182
2011,3,"서초구",142,0,202
2011,4,"서초구",167,3,246
2011,5,"서초구",195,0,330
2011,6,"서초구",185,0,288
2011,7,"서초구",173,2,286
2011,8,"서초구",202,2,352
2011,9,"서초구",157,2,270
2011,10,"서초구",178,0,272
2011,11,"서초구",190,2,272
2011,12,"서초구",180,3,273
2011,1,"강남구",229,4,331
2011,2,"강남구",204,2,297
2011,3,"강남구",260,1,374
2011,4,"강남구",292,2,436
2011,5,"강남구",281,4,398
2011,6,"강남구",289,6,431
2011,7,"강남구",350,2,494
2011,8,"강남구",294,4,449
2011,9,"강남구",299,1,417
2011,10,"강남구",353,3,544
2011,11,"강남구",333,5,461
2011,12,"강남구",378,2,552
2011,1,"송파구",167,2,252
2011,2,"송파구",154,3,226
2011,3,"송파구",198,3,306
2011,4,"송파구",213,2,284
2011,5,"송파구",206,2,281
2011,6,"송파구",224,3,325
2011,7,"송파구",224,6,324
2011,8,"송파구",219,3,301
2011,9,"송파구",198,4,270
2011,10,"송파구",244,1,314
2011,11,"송파구",254,3,360
2011,12,"송파구",253,4,389
2011,1,"강동구",114,1,154
2011,2,"강동구",80,0,115
2011,3,"강동구",106,2,147
2011,4,"강동구",113,1,157
2011,5,"강동구",128,0,200
2011,6,"강동구",109,2,174
2011,7,"강동구",126,2,176
2011,8,"강동구",120,3,168
2011,9,"강동구",137,1,214
2011,10,"강동구",149,1,214
2011,11,"강동구",126,0,186
2011,12,"강동구",115,0,175
2012,1,"종로구",110,1,154
2012,2,"종로구",118,1,177
2012,3,"종로구",126,1,186
2012,4,"종로구",121,2,189
2012,5,"종로구",121,0,179
2012,6,"종로구",109,0,152
2012,7,"종로구",112,2,153
2012,8,"종로구",106,1,181
2012,9,"종로구",122,1,168
2012,10,"종로구",114,1,155
2012,11,"종로구",123,1,167
2012,12,"종로구",92,1,133
2012,1,"중구",83,3,140
2012,2,"중구",127,1,175
2012,3,"중구",126,0,175
2012,4,"중구",118,1,149
2012,5,"중구",116,0,157
2012,6,"중구",122,2,163
2012,7,"중구",144,1,194
2012,8,"중구",129,0,183
2012,9,"중구",132,2,189
2012,10,"중구",121,0,149
2012,11,"중구",123,2,180
2012,12,"중구",117,0,164
2012,1,"용산구",77,2,144
2012,2,"용산구",84,1,138
2012,3,"용산구",103,0,147
2012,4,"용산구",117,1,161
2012,5,"용산구",103,0,128
2012,6,"용산구",107,1,148
2012,7,"용산구",125,1,178
2012,8,"용산구",101,2,148
2012,9,"용산구",105,2,185
2012,10,"용산구",88,0,127
2012,11,"용산구",99,0,150
2012,12,"용산구",94,1,155
2012,1,"성동구",65,0,95
2012,2,"성동구",76,1,105
2012,3,"성동구",86,1,114
2012,4,"성동구",89,0,128
2012,5,"성동구",89,2,119
2012,6,"성동구",93,2,141
2012,7,"성동구",74,0,95
2012,8,"성동구",76,0,108
2012,9,"성동구",88,0,134
2012,10,"성동구",90,0,138
2012,11,"성동구",72,0,95
2012,12,"성동구",88,0,128
2012,1,"광진구",135,1,213
2012,2,"광진구",142,3,224
2012,3,"광진구",99,0,156
2012,4,"광진구",126,1,171
2012,5,"광진구",138,1,223
2012,6,"광진구",149,1,218
2012,7,"광진구",118,2,163
2012,8,"광진구",116,2,157
2012,9,"광진구",104,3,144
2012,10,"광진구",128,2,169
2012,11,"광진구",115,1,157
2012,12,"광진구",124,0,195
2012,1,"동대문구",155,1,203
2012,2,"동대문구",164,3,218
2012,3,"동대문구",137,1,179
2012,4,"동대문구",132,1,181
2012,5,"동대문구",144,0,186
2012,6,"동대문구",159,1,206
2012,7,"동대문구",181,4,229
2012,8,"동대문구",171,2,224
2012,9,"동대문구",157,2,229
2012,10,"동대문구",158,1,209
2012,11,"동대문구",176,3,241
2012,12,"동대문구",147,1,206
2012,1,"중랑구",120,1,168
2012,2,"중랑구",110,2,138
2012,3,"중랑구",168,4,237
2012,4,"중랑구",133,1,173
2012,5,"중랑구",178,2,225
2012,6,"중랑구",148,0,176
2012,7,"중랑구",165,0,233
2012,8,"중랑구",154,0,217
2012,9,"중랑구",124,0,169
2012,10,"중랑구",164,0,242
2012,11,"중랑구",156,0,224
2012,12,"중랑구",133,1,199
2012,1,"성북구",112,0,141
2012,2,"성북구",97,3,120
2012,3,"성북구",123,0,158
2012,4,"성북구",116,0,164
2012,5,"성북구",158,0,197
2012,6,"성북구",143,0,185
2012,7,"성북구",161,2,218
2012,8,"성북구",136,0,187
2012,9,"성북구",139,1,182
2012,10,"성북구",124,3,156
2012,11,"성북구",133,2,176
2012,12,"성북구",130,0,171
2012,1,"강북구",80,1,126
2012,2,"강북구",98,1,129
2012,3,"강북구",98,1,113
2012,4,"강북구",108,0,159
2012,5,"강북구",109,1,149
2012,6,"강북구",105,1,140
2012,7,"강북구",112,0,159
2012,8,"강북구",112,1,164
2012,9,"강북구",99,1,134
2012,10,"강북구",110,0,161
2012,11,"강북구",88,1,121
2012,12,"강북구",93,1,125
2012,1,"도봉구",59,1,74
2012,2,"도봉구",60,2,73
2012,3,"도봉구",91,1,126
2012,4,"도봉구",86,1,113
2012,5,"도봉구",80,0,110
2012,6,"도봉구",111,1,146
2012,7,"도봉구",84,0,109
2012,8,"도봉구",70,3,88
2012,9,"도봉구",88,4,117
2012,10,"도봉구",83,1,109
2012,11,"도봉구",96,1,117
2012,12,"도봉구",75,1,112
2012,1,"노원구",132,0,199
2012,2,"노원구",116,2,187
2012,3,"노원구",129,1,172
2012,4,"노원구",149,0,208
2012,5,"노원구",151,0,213
2012,6,"노원구",135,1,198
2012,7,"노원구",132,1,179
2012,8,"노원구",127,4,202
2012,9,"노원구",154,0,222
2012,10,"노원구",156,1,215
2012,11,"노원구",133,2,186
2012,12,"노원구",109,1,149
2012,1,"은평구",99,2,128
2012,2,"은평구",119,2,166
2012,3,"은평구",136,2,218
2012,4,"은평구",126,3,170
2012,5,"은평구",143,1,190
2012,6,"은평구",138,1,187
2012,7,"은평구",131,2,204
2012,8,"은평구",123,0,164
2012,9,"은평구",121,2,184
2012,10,"은평구",133,2,216
2012,11,"은평구",136,3,189
2012,12,"은평구",114,1,181
2012,1,"서대문구",64,1,95
2012,2,"서대문구",102,0,170
2012,3,"서대문구",84,1,127
2012,4,"서대문구",90,0,156
2012,5,"서대문구",96,3,139
2012,6,"서대문구",84,3,111
2012,7,"서대문구",84,0,141
2012,8,"서대문구",57,1,84
2012,9,"서대문구",93,1,151
2012,10,"서대문구",80,0,136
2012,11,"서대문구",107,2,176
2012,12,"서대문구",100,1,159
2012,1,"마포구",111,2,185
2012,2,"마포구",103,1,165
2012,3,"마포구",125,1,170
2012,4,"마포구",131,0,193
2012,5,"마포구",124,0,176
2012,6,"마포구",134,3,233
2012,7,"마포구",131,1,187
2012,8,"마포구",137,2,207
2012,9,"마포구",140,10,185
2012,10,"마포구",136,1,188
2012,11,"마포구",145,0,236
2012,12,"마포구",144,2,238
2012,1,"양천구",90,2,132
2012,2,"양천구",88,1,120
2012,3,"양천구",105,2,141
2012,4,"양천구",139,4,231
2012,5,"양천구",131,0,171
2012,6,"양천구",133,1,187
2012,7,"양천구",130,0,190
2012,8,"양천구",126,0,192
2012,9,"양천구",119,0,174
2012,10,"양천구",115,0,159
2012,11,"양천구",132,0,177
2012,12,"양천구",110,4,162
2012,1,"강서구",151,3,206
2012,2,"강서구",126,1,196
2012,3,"강서구",133,1,216
2012,4,"강서구",151,2,206
2012,5,"강서구",173,2,266
2012,6,"강서구",159,3,212
2012,7,"강서구",150,4,205
2012,8,"강서구",139,1,193
2012,9,"강서구",162,1,232
2012,10,"강서구",158,4,219
2012,11,"강서구",141,1,227
2012,12,"강서구",124,2,195
2012,1,"구로구",134,1,208
2012,2,"구로구",121,1,180
2012,3,"구로구",147,3,211
2012,4,"구로구",146,2,211
2012,5,"구로구",137,1,189
2012,6,"구로구",127,4,181
2012,7,"구로구",122,0,177
2012,8,"구로구",128,0,185
2012,9,"구로구",145,1,229
2012,10,"구로구",121,2,199
2012,11,"구로구",139,5,222
2012,12,"구로구",115,1,174
2012,1,"금천구",82,0,113
2012,2,"금천구",89,1,146
2012,3,"금천구",90,2,117
2012,4,"금천구",96,4,151
2012,5,"금천구",86,2,106
2012,6,"금천구",95,2,140
2012,7,"금천구",110,4,184
2012,8,"금천구",84,0,131
2012,9,"금천구",75,1,111
2012,10,"금천구",71,1,109
2012,11,"금천구",71,1,126
2012,12,"금천구",68,3,106
2012,1,"영등포구",159,2,240
2012,2,"영등포구",159,5,230
2012,3,"영등포구",182,3,232
2012,4,"영등포구",163,4,243
2012,5,"영등포구",184,4,268
2012,6,"영등포구",189,3,286
2012,7,"영등포구",189,2,268
2012,8,"영등포구",188,3,264
2012,9,"영등포구",180,2,261
2012,10,"영등포구",200,1,297
2012,11,"영등포구",202,1,312
2012,12,"영등포구",184,2,305
2012,1,"동작구",101,2,143
2012,2,"동작구",97,2,129
2012,3,"동작구",80,0,102
2012,4,"동작구",106,0,143
2012,5,"동작구",90,1,120
2012,6,"동작구",113,0,159
2012,7,"동작구",93,0,125
2012,8,"동작구",106,3,137
2012,9,"동작구",111,0,167
2012,10,"동작구",133,4,166
2012,11,"동작구",117,2,150
2012,12,"동작구",111,0,166
2012,1,"관악구",109,3,159
2012,2,"관악구",117,2,162
2012,3,"관악구",145,1,201
2012,4,"관악구",159,1,210
2012,5,"관악구",158,1,200
2012,6,"관악구",133,1,173
2012,7,"관악구",150,2,206
2012,8,"관악구",173,1,221
2012,9,"관악구",156,3,205
2012,10,"관악구",124,1,161
2012,11,"관악구",159,1,213
2012,12,"관악구",130,3,188
2012,1,"서초구",164,1,269
2012,2,"서초구",169,0,274
2012,3,"서초구",140,4,220
2012,4,"서초구",171,3,261
2012,5,"서초구",176,1,247
2012,6,"서초구",174,2,273
2012,7,"서초구",165,3,248
2012,8,"서초구",193,2,281
2012,9,"서초구",192,4,308
2012,10,"서초구",164,1,237
2012,11,"서초구",215,3,318
2012,12,"서초구",167,1,278
2012,1,"강남구",303,3,463
2012,2,"강남구",279,1,452
2012,3,"강남구",341,3,515
2012,4,"강남구",305,1,461
2012,5,"강남구",333,1,485
2012,6,"강남구",323,3,457
2012,7,"강남구",363,4,481
2012,8,"강남구",300,3,442
2012,9,"강남구",311,2,448
2012,10,"강남구",303,0,432
2012,11,"강남구",348,2,483
2012,12,"강남구",334,2,547
2012,1,"송파구",201,1,293
2012,2,"송파구",195,1,283
2012,3,"송파구",248,1,349
2012,4,"송파구",251,1,354
2012,5,"송파구",274,1,381
2012,6,"송파구",238,4,342
2012,7,"송파구",235,0,328
2012,8,"송파구",226,1,345
2012,9,"송파구",230,2,313
2012,10,"송파구",254,1,369
2012,11,"송파구",257,1,357
2012,12,"송파구",235,0,346
2012,1,"강동구",94,1,124
2012,2,"강동구",113,2,159
2012,3,"강동구",114,0,157
2012,4,"강동구",122,1,174
2012,5,"강동구",113,2,165
2012,6,"강동구",134,2,170
2012,7,"강동구",120,3,170
2012,8,"강동구",127,3,193
2012,9,"강동구",133,1,186
2012,10,"강동구",128,1,156
2012,11,"강동구",138,1,204
2012,12,"강동구",122,1,171
2013,1,"종로구",109,3,154
2013,2,"종로구",90,1,130
2013,3,"종로구",122,1,173
2013,4,"종로구",118,0,169
2013,5,"종로구",102,1,153
2013,6,"종로구",127,0,175
2013,7,"종로구",96,1,144
2013,8,"종로구",81,1,107
2013,9,"종로구",90,2,113
2013,10,"종로구",108,2,141
2013,11,"종로구",125,0,168
2013,12,"종로구",106,1,143
2013,1,"중구",103,0,154
2013,2,"중구",97,0,132
2013,3,"중구",138,0,188
2013,4,"중구",121,0,170
2013,5,"중구",136,0,187
2013,6,"중구",120,3,179
2013,7,"중구",137,0,184
2013,8,"중구",119,0,174
2013,9,"중구",109,1,153
2013,10,"중구",139,1,168
2013,11,"중구",122,2,157
2013,12,"중구",101,3,129
2013,1,"용산구",100,0,160
2013,2,"용산구",98,0,126
2013,3,"용산구",136,2,190
2013,4,"용산구",104,3,169
2013,5,"용산구",129,1,180
2013,6,"용산구",118,1,170
2013,7,"용산구",119,3,173
2013,8,"용산구",121,1,166
2013,9,"용산구",114,0,163
2013,10,"용산구",115,1,181
2013,11,"용산구",124,0,185
2013,12,"용산구",113,1,160
2013,1,"성동구",70,0,89
2013,2,"성동구",64,1,88
2013,3,"성동구",104,2,129
2013,4,"성동구",96,0,142
2013,5,"성동구",107,0,156
2013,6,"성동구",96,0,140
2013,7,"성동구",80,1,99
2013,8,"성동구",91,0,109
2013,9,"성동구",93,2,124
2013,10,"성동구",114,2,138
2013,11,"성동구",111,0,129
2013,12,"성동구",74,0,115
2013,1,"광진구",88,0,186
2013,2,"광진구",71,1,107
2013,3,"광진구",100,1,155
2013,4,"광진구",106,1,150
2013,5,"광진구",144,0,180
2013,6,"광진구",124,0,166
2013,7,"광진구",103,0,157
2013,8,"광진구",122,0,164
2013,9,"광진구",116,0,171
2013,10,"광진구",121,1,157
2013,11,"광진구",97,3,151
2013,12,"광진구",111,3,172
2013,1,"동대문구",130,2,150
2013,2,"동대문구",111,1,141
2013,3,"동대문구",159,0,203
2013,4,"동대문구",190,0,262
2013,5,"동대문구",189,1,253
2013,6,"동대문구",170,3,223
2013,7,"동대문구",152,3,205
2013,8,"동대문구",166,2,202
2013,9,"동대문구",183,1,229
2013,10,"동대문구",189,2,231
2013,11,"동대문구",177,1,229
2013,12,"동대문구",154,0,196
2013,1,"중랑구",119,0,176
2013,2,"중랑구",130,0,177
2013,3,"중랑구",138,1,181
2013,4,"중랑구",150,0,195
2013,5,"중랑구",138,0,197
2013,6,"중랑구",140,3,193
2013,7,"중랑구",137,1,201
2013,8,"중랑구",145,1,191
2013,9,"중랑구",173,0,232
2013,10,"중랑구",153,0,212
2013,11,"중랑구",153,2,202
2013,12,"중랑구",140,1,212
2013,1,"성북구",112,2,155
2013,2,"성북구",103,0,159
2013,3,"성북구",134,2,186
2013,4,"성북구",97,0,139
2013,5,"성북구",150,0,207
2013,6,"성북구",130,1,180
2013,7,"성북구",137,1,187
2013,8,"성북구",126,0,174
2013,9,"성북구",122,1,178
2013,10,"성북구",151,1,200
2013,11,"성북구",153,1,235
2013,12,"성북구",121,0,149
2013,1,"강북구",76,0,111
2013,2,"강북구",70,0,98
2013,3,"강북구",85,0,113
2013,4,"강북구",85,0,116
2013,5,"강북구",97,1,135
2013,6,"강북구",103,2,126
2013,7,"강북구",99,1,138
2013,8,"강북구",113,1,155
2013,9,"강북구",100,1,127
2013,10,"강북구",100,0,139
2013,11,"강북구",82,0,127
2013,12,"강북구",97,4,140
2013,1,"도봉구",75,1,93
2013,2,"도봉구",63,0,98
2013,3,"도봉구",75,0,109
2013,4,"도봉구",74,0,101
2013,5,"도봉구",79,0,112
2013,6,"도봉구",92,2,123
2013,7,"도봉구",82,0,123
2013,8,"도봉구",77,0,100
2013,9,"도봉구",72,1,85
2013,10,"도봉구",93,2,128
2013,11,"도봉구",72,0,86
2013,12,"도봉구",80,2,101
2013,1,"노원구",105,1,161
2013,2,"노원구",100,1,160
2013,3,"노원구",114,1,160
2013,4,"노원구",121,1,173
2013,5,"노원구",136,1,206
2013,6,"노원구",139,1,223
2013,7,"노원구",118,0,181
2013,8,"노원구",117,1,142
2013,9,"노원구",134,1,177
2013,10,"노원구",151,1,186
2013,11,"노원구",142,3,195
2013,12,"노원구",145,1,211
2013,1,"은평구",93,0,128
2013,2,"은평구",89,1,123
2013,3,"은평구",119,2,175
2013,4,"은평구",133,0,175
2013,5,"은평구",131,1,186
2013,6,"은평구",117,0,158
2013,7,"은평구",91,0,133
2013,8,"은평구",105,0,133
2013,9,"은평구",87,0,123
2013,10,"은평구",104,3,130
2013,11,"은평구",119,2,154
2013,12,"은평구",82,1,98
2013,1,"서대문구",96,1,145
2013,2,"서대문구",76,0,106
2013,3,"서대문구",86,2,135
2013,4,"서대문구",82,2,114
2013,5,"서대문구",91,0,154
2013,6,"서대문구",93,1,145
2013,7,"서대문구",88,1,132
2013,8,"서대문구",86,0,120
2013,9,"서대문구",96,3,135
2013,10,"서대문구",82,1,107
2013,11,"서대문구",106,1,146
2013,12,"서대문구",99,2,139
2013,1,"마포구",117,4,192
2013,2,"마포구",110,4,159
2013,3,"마포구",153,3,218
2013,4,"마포구",158,1,311
2013,5,"마포구",175,2,248
2013,6,"마포구",140,0,193
2013,7,"마포구",136,2,216
2013,8,"마포구",159,0,283
2013,9,"마포구",156,1,216
2013,10,"마포구",158,3,278
2013,11,"마포구",155,1,228
2013,12,"마포구",130,2,190
2013,1,"양천구",95,0,137
2013,2,"양천구",79,0,112
2013,3,"양천구",109,1,159
2013,4,"양천구",114,1,177
2013,5,"양천구",126,2,157
2013,6,"양천구",121,0,166
2013,7,"양천구",123,2,188
2013,8,"양천구",112,0,175
2013,9,"양천구",123,4,153
2013,10,"양천구",117,2,171
2013,11,"양천구",128,1,191
2013,12,"양천구",93,1,119
2013,1,"강서구",129,2,182
2013,2,"강서구",104,3,161
2013,3,"강서구",152,3,193
2013,4,"강서구",153,3,232
2013,5,"강서구",149,1,208
2013,6,"강서구",157,4,237
2013,7,"강서구",151,2,238
2013,8,"강서구",155,2,246
2013,9,"강서구",146,1,214
2013,10,"강서구",168,2,233
